timestamp,panel_id,ruta_foto_actual,G,Tamb,V,I,P_real,severidad_visual,requiere_reemplazo
2026-07-13 15:00:15,PANEL_9,images\dron_sano.jpg,642.4009278621827,18.553213116505006,38.66415916592586,9.182961812432078,228.19368820876306,0.0,0
2026-07-13 15:00:16,PANEL_7,images\dron_leve.jpg,538.5026062288979,15.301557735830302,35.64696260067107,5.989754520383794,92.07221331722135,0.25,0
2026-07-13 15:00:17,PANEL_7,images\dron_sano.jpg,700.5670645315815,26.544899140769495,43.078976526244325,4.8858863365896505,147.53295971013583,0.0,0
2026-07-13 15:00:18,PANEL_8,images\dron_critico.jpg,542.4021990155665,27.563718652300985,43.24830334232284,5.545407216655057,41.62132210162824,0.85,1
2026-07-13 15:00:19,PANEL_1,images\dron_sano.jpg,1048.3053637867065,20.00343042825855,47.62583929332244,5.877259093227619,292.92847092494554,0.0,0
2026-07-13 15:00:20,PANEL_7,images\dron_sano.jpg,981.1994144749902,19.186856720009175,34.31831795345957,6.426169321942941,216.73197567476524,0.0,0
2026-07-13 15:00:21,PANEL_1,images\dron_sano.jpg,575.8373495394399,30.969174917807383,42.13647537217432,6.750422788523309,164.01619335391638,0.0,0
2026-07-13 15:00:22,PANEL_1,images\dron_sano.jpg,681.149082555539,32.87438420372646,45.733740877019514,5.281712336413193,164.74867730459064,0.0,0
2026-07-13 15:00:23,PANEL_3,images\dron_sano.jpg,372.13241331856557,40.21569793468812,38.361152337400355,6.6242594536923605,94.27869866427558,0.0,0
2026-07-13 15:00:24,PANEL_8,images\dron_sano.jpg,555.7997632876938,15.404205637217672,46.79509789245701,9.141375473666868,237.99938704442835,0.0,0
2026-07-13 15:00:25,PANEL_9,images\dron_sano.jpg,495.62188112280677,41.887610992737734,47.446709620620695,6.908054175249683,162.0779692691531,0.0,0
2026-07-13 15:00:26,PANEL_7,images\dron_sano.jpg,561.9071809594957,33.77867036610718,46.35376415924124,9.209604969855821,240.06338732468595,0.0,0
2026-07-13 15:00:27,PANEL_1,images\dron_sano.jpg,973.9156413953094,30.1928717897877,32.14715282586607,3.7103008000622246,116.5295003867722,0.0,0
2026-07-13 15:00:28,PANEL_3,images\dron_critico.jpg,512.9407310530993,21.1609158103318,39.769820057379626,6.138969000903732,40.07286931543684,0.85,1
2026-07-13 15:00:29,PANEL_4,images\dron_sano.jpg,858.1278922924217,33.62819772756388,36.92897266963823,6.797781613884295,215.30521691121535,0.0,0
2026-07-13 15:00:30,PANEL_3,images\dron_sano.jpg,487.84636395418806,29.696125426816316,47.66228573240014,6.4071950707161855,148.93701517338485,0.0,0
2026-07-13 15:00:31,PANEL_5,images\dron_sano.jpg,732.6779134697694,26.77553081456592,35.123887804768714,8.057164806830537,207.60873073591318,0.0,0
2026-07-13 15:00:32,PANEL_3,images\dron_sano.jpg,876.4155107297317,13.308113152633013,47.91280817275746,6.2896115979366005,264.2924957791069,0.0,0
2026-07-13 15:00:33,PANEL_9,images\dron_critico.jpg,548.0627285028853,28.582949005064698,41.15667950673341,9.862321086012319,71.08216939513242,0.85,1
2026-07-13 15:00:34,PANEL_4,images\dron_sano.jpg,588.8232964514439,37.534100145505704,37.07075208250044,4.186449226802647,91.59535909679695,0.0,0
2026-07-13 15:00:35,PANEL_3,images\dron_sano.jpg,372.8823703280764,30.45021680097509,47.84086160166821,3.9805881066556683,71.03751011707297,0.0,0
2026-07-13 15:00:36,PANEL_2,images\dron_sano.jpg,936.5023461935058,16.098639943260864,43.342575950561894,6.869739838355354,278.64557026162043,0.0,0
2026-07-13 15:00:37,PANEL_2,images\dron_leve.jpg,984.9304144173535,27.340271965828133,40.024260714995194,8.588066252767426,270.3333497033168,0.25,0
2026-07-13 15:00:38,PANEL_1,images\dron_sano.jpg,597.5878704104164,13.523055931181908,46.18587438321056,3.193317403115933,87.66777102387097,0.0,0
2026-07-13 15:00:39,PANEL_6,images\dron_sano.jpg,416.28121254580816,41.45522664931593,45.42293603310981,9.022832328181726,171.21026841386066,0.0,0
2026-07-13 15:00:40,PANEL_1,images\dron_sano.jpg,916.9504204947436,22.805719242337886,34.032968202430155,6.655702820383631,207.48689515627365,0.0,0
2026-07-13 15:00:41,PANEL_5,images\dron_sano.jpg,931.5173062589861,17.83140101984619,38.58166248090686,7.896585475370356,284.0031048746557,0.0,0
2026-07-13 15:00:42,PANEL_8,images\dron_sano.jpg,1031.889059596901,27.48901044903586,37.16730356705993,8.566303363380925,328.40609073749147,0.0,0
2026-07-13 15:00:43,PANEL_7,images\dron_sano.jpg,438.25025574852754,14.42618899851593,38.85303159904173,7.8194993053575645,132.6446198816407,0.0,0
2026-07-13 15:00:44,PANEL_1,images\dron_sano.jpg,417.32778200331455,19.50728694493786,40.787626635297926,8.002171458900436,135.83317502910322,0.0,0
2026-07-13 15:00:45,PANEL_7,images\dron_sano.jpg,626.7546740084183,33.90117949685455,32.76345804306638,6.962260473458534,143.24294385406034,0.0,0
2026-07-13 15:00:46,PANEL_3,images\dron_leve.jpg,310.7951164723169,15.482179215207488,32.736042272348044,3.285101616232791,26.87177596197777,0.25,0
2026-07-13 15:00:47,PANEL_5,images\dron_sano.jpg,429.9014024325114,25.01554947713919,38.37607575035798,7.310950686365516,120.84793398986011,0.0,0
2026-07-13 15:00:48,PANEL_5,images\dron_leve.jpg,495.67021750628544,12.459136208711543,46.93498092927173,6.507279187406814,121.6897542571452,0.25,0
2026-07-13 15:00:49,PANEL_8,images\dron_critico.jpg,1008.1886978438755,38.01596800665011,42.18245755913618,8.6066450627768,117.25131197258098,0.85,1
2026-07-13 15:00:50,PANEL_2,images\dron_sano.jpg,396.37526492543265,36.33612530208009,45.130231611903284,7.381577690711009,132.19583599274176,0.0,0
2026-07-13 15:00:51,PANEL_2,images\dron_sano.jpg,763.6904132534196,22.096626446661794,42.491562166091875,5.697776346758955,185.2133055607844,0.0,0
2026-07-13 15:00:52,PANEL_2,images\dron_sano.jpg,672.0280907200547,32.78671076075818,37.57338567125116,9.55653706298995,241.27907923325265,0.0,0
2026-07-13 15:00:53,PANEL_9,images\dron_sano.jpg,617.6032067310889,29.05560851249875,41.21479320412935,8.121534287097482,206.5769245185465,0.0,0
2026-07-13 15:00:54,PANEL_4,images\dron_sano.jpg,882.3097205564976,22.224106207590538,46.89211720965704,9.008889262901082,373.1939741871728,0.0,0
2026-07-13 15:00:55,PANEL_9,images\dron_sano.jpg,583.2966646322211,28.029824205916903,39.94497905092924,5.727326603534424,133.3135546784181,0.0,0
2026-07-13 15:00:56,PANEL_3,images\dron_sano.jpg,308.1282386102238,39.16145929257791,33.46058682857814,5.235195463132904,54.54935460362495,0.0,0
2026-07-13 15:00:57,PANEL_5,images\dron_sano.jpg,751.8306944258393,28.611091570374022,35.403646320387665,9.623361800171832,256.4698627454968,0.0,0
2026-07-13 15:00:58,PANEL_9,images\dron_sano.jpg,998.1968292654694,41.22744625603231,47.93489987248527,3.3910980827414505,162.35619363513186,0.0,0
2026-07-13 15:00:59,PANEL_2,images\dron_critico.jpg,816.0225076312793,37.10891622712121,45.869899284973464,8.869365346347895,106.73876825786179,0.85,1
2026-07-13 15:01:00,PANEL_8,images\dron_sano.jpg,916.3950444677672,33.18726681469489,33.301580490270396,3.593863998596343,110.02170347504966,0.0,0
2026-07-13 15:01:01,PANEL_7,images\dron_critico.jpg,865.0336389442062,23.287787565927474,33.3360114671787,8.440028411492058,77.73939960231326,0.85,1
2026-07-13 15:01:02,PANEL_6,images\dron_sano.jpg,486.54311582271595,21.907575870572956,38.95122951181234,4.775775217111971,90.94100168359496,0.0,0
2026-07-13 15:01:03,PANEL_4,images\dron_sano.jpg,388.1446850828287,31.476309063481906,43.936718068246776,7.083581355680117,120.2275330005636,0.0,0
2026-07-13 15:01:04,PANEL_9,images\dron_sano.jpg,514.2840647113956,38.057973845683804,35.57753341631124,9.74255777608428,178.3264030354502,0.0,0
2026-07-13 15:01:05,PANEL_5,images\dron_sano.jpg,821.5583423299856,14.263036412693078,34.65944691054805,4.5176637461054385,128.6431584861107,0.0,0
2026-07-13 15:01:06,PANEL_1,images\dron_sano.jpg,738.2357339423252,39.034740314729675,32.72714208546333,4.966742327145612,120.65515279120412,0.0,0
2026-07-13 15:01:07,PANEL_8,images\dron_sano.jpg,785.1362712515429,23.648051519696168,35.67031593127919,4.861565474749673,135.910799277347,0.0,0
2026-07-13 15:01:08,PANEL_5,images\dron_critico.jpg,1039.6580583597022,32.94485142059236,40.57754186150593,5.166693314004294,69.92055438202549,0.85,1
2026-07-13 15:01:09,PANEL_3,images\dron_leve.jpg,1012.349934968943,33.7715852516508,41.81464313497264,5.927701254034332,201.03181764939688,0.25,0
2026-07-13 15:01:10,PANEL_8,images\dron_leve.jpg,713.6909044080526,16.94502783411003,38.580081865365905,8.44321598614658,186.08430415547213,0.25,0
2026-07-13 15:01:11,PANEL_5,images\dron_sano.jpg,594.7420867341443,36.87492662119543,41.105303506651964,3.4445828071300095,84.20576844957229,0.0,0
2026-07-13 15:01:12,PANEL_9,images\dron_sano.jpg,505.0553039480297,13.691264899527813,45.83555802008085,8.690307063910543,201.63106113434773,0.0,0
2026-07-13 15:01:13,PANEL_5,images\dron_leve.jpg,583.3879119568398,19.232544969888956,35.2807252561044,4.760097076582589,78.47291961472972,0.25,0
2026-07-13 15:01:14,PANEL_4,images\dron_sano.jpg,803.7755133043926,30.543847213736875,37.730603488525446,3.794903145397403,115.16048183447948,0.0,0
2026-07-13 15:01:15,PANEL_6,images\dron_leve.jpg,530.8329298282871,36.491572056391874,47.48758024703717,3.618857563559526,73.5934659105487,0.25,0
2026-07-13 15:01:16,PANEL_9,images\dron_sano.jpg,660.0344752638564,24.616073359952253,44.55469222310895,7.4755294988196965,219.89856131391264,0.0,0
2026-07-13 15:01:17,PANEL_2,images\dron_sano.jpg,594.1830338247992,25.124247660711873,46.466539111899976,5.437788269163102,150.15018949434517,0.0,0
2026-07-13 15:01:18,PANEL_6,images\dron_sano.jpg,982.8534588024547,20.938783546258513,40.37763641624018,7.883493100454244,312.80038458609164,0.0,0
2026-07-13 15:01:19,PANEL_1,images\dron_sano.jpg,493.68329122421875,25.77407268714784,47.68052120456763,6.448326657950087,152.213557265856,0.0,0
2026-07-13 15:01:20,PANEL_3,images\dron_sano.jpg,645.089369237679,29.54298317847461,38.4048078225645,7.883673015878522,195.482387008461,0.0,0
2026-07-13 15:01:21,PANEL_9,images\dron_leve.jpg,655.4712301971542,32.02673215563081,34.75711793922608,4.346023131660695,78.93625195705042,0.25,0
2026-07-13 15:01:22,PANEL_3,images\dron_leve.jpg,558.81197086679,22.428576434480505,32.508874903762646,6.84100716445186,98.77713892157941,0.25,0
2026-07-13 15:01:23,PANEL_2,images\dron_sano.jpg,547.5746349826165,21.64748294040087,33.47664937965994,6.3680177583940525,116.88578706650968,0.0,0
2026-07-13 15:01:24,PANEL_6,images\dron_sano.jpg,955.1839680800829,39.626172015954396,32.97724735767782,4.938143537030426,155.73250231355092,0.0,0
2026-07-13 15:01:25,PANEL_4,images\dron_sano.jpg,577.8540770935365,26.53568955573064,41.892076344484735,5.582395476988407,135.36313053299548,0.0,0
2026-07-13 15:01:26,PANEL_8,images\dron_sano.jpg,346.7560218834311,16.4321727571868,34.12987085739965,7.810158537823318,92.57273005155582,0.0,0
2026-07-13 15:01:27,PANEL_2,images\dron_sano.jpg,699.4629498412673,19.27411510904189,36.307891695190094,5.6409891417323585,143.45402094105285,0.0,0
2026-07-13 15:01:28,PANEL_7,images\dron_sano.jpg,458.5860052474085,21.82492056533744,33.91619410910802,9.233690965179264,144.12228076805073,0.0,0
2026-07-13 15:01:29,PANEL_3,images\dron_sano.jpg,659.6865763156877,29.52598454142508,43.789159606318606,6.904195861653061,199.70683167442616,0.0,0
2026-07-13 15:01:30,PANEL_8,images\dron_sano.jpg,395.6852270966728,20.513277173961733,37.80931674237816,7.521420689321209,111.95074344711206,0.0,0
2026-07-13 15:01:31,PANEL_6,images\dron_sano.jpg,477.92009380199585,15.053474178612113,34.44574622694931,4.721704098691557,78.01256212593707,0.0,0
2026-07-13 15:01:32,PANEL_4,images\dron_leve.jpg,365.9157184051079,36.175946602234305,32.890455829711605,8.896198247087272,85.70574579984117,0.25,0
2026-07-13 15:01:33,PANEL_4,images\dron_sano.jpg,1031.300372208857,26.722463377763532,43.566337545948414,8.746030312073469,393.231329695015,0.0,0
2026-07-13 15:01:34,PANEL_2,images\dron_sano.jpg,728.7095171024249,20.399372809808526,44.31188693107099,4.309306239902663,138.9206483622236,0.0,0
2026-07-13 15:01:35,PANEL_1,images\dron_sano.jpg,697.3800173858375,33.21690286933334,44.28447202308542,3.611031257127728,110.97839598132366,0.0,0
2026-07-13 15:01:36,PANEL_4,images\dron_sano.jpg,745.4123231684241,23.076914445296886,39.268287555505594,6.840221825567072,199.80051610797975,0.0,0
2026-07-13 15:01:37,PANEL_8,images\dron_leve.jpg,490.98049107282293,32.44508166671788,44.163645758234985,7.16947118425491,124.43621541560887,0.25,0
2026-07-13 15:01:38,PANEL_8,images\dron_sano.jpg,895.7170874748468,15.200977503403081,45.611639360263275,8.221821678841028,336.1087389571952,0.0,0
2026-07-13 15:01:39,PANEL_9,images\dron_sano.jpg,584.4214387228503,39.79348270769134,43.54554481202044,3.336662507748614,84.87119993083095,0.0,0
2026-07-13 15:01:40,PANEL_8,images\dron_leve.jpg,862.8764435739852,35.986113927585464,45.20212282708476,4.304834907517009,134.5201175511473,0.25,0
2026-07-13 15:01:41,PANEL_4,images\dron_sano.jpg,741.2300068462926,32.48946190251397,39.23117762078463,7.996477183987282,232.1448300193832,0.0,0
2026-07-13 15:01:42,PANEL_3,images\dron_sano.jpg,704.8357964359748,25.162340261650172,41.23978033449801,5.487537162728771,159.71379263165755,0.0,0
2026-07-13 15:01:43,PANEL_5,images\dron_critico.jpg,768.1784969354941,15.506941221250923,47.0373139778156,7.393956371499925,84.79131204172657,0.85,1
2026-07-13 15:01:44,PANEL_8,images\dron_sano.jpg,425.0480699950374,38.358873461203146,39.92677802246345,8.190226377973318,139.24313936747785,0.0,0
2026-07-13 15:01:45,PANEL_7,images\dron_sano.jpg,453.40844487709745,33.42192246670842,39.9037037940938,8.282447043020817,150.15460166146275,0.0,0
2026-07-13 15:01:46,PANEL_6,images\dron_leve.jpg,382.97380271640543,37.39356875203555,34.03981859731172,5.781011033922571,60.15737914441094,0.25,0
2026-07-13 15:01:47,PANEL_4,images\dron_sano.jpg,840.0274024095557,31.234428986558918,43.103175111473604,6.799071103433173,246.29292472857415,0.0,0
2026-07-13 15:01:48,PANEL_5,images\dron_leve.jpg,1019.3060959230208,22.275727715356304,35.637615728479794,5.96517803694338,173.59522951636183,0.25,0
2026-07-13 15:01:49,PANEL_8,images\dron_sano.jpg,758.5906765759859,12.543305514625215,45.95398254310642,9.524827977385286,331.5876562126681,0.0,0
2026-07-13 15:01:50,PANEL_4,images\dron_critico.jpg,892.563477843065,12.690678143629125,42.421875375811936,8.398726679638166,101.57462453744733,0.85,1
2026-07-13 15:01:51,PANEL_3,images\dron_sano.jpg,1000.7752610767611,39.767055387203285,39.213429942466114,3.792666320885287,148.78371382902353,0.0,0
2026-07-13 15:01:52,PANEL_5,images\dron_sano.jpg,439.7406596205905,37.12472367007476,37.31434260247902,5.180109848319488,85.15985444824362,0.0,0
2026-07-13 15:01:53,PANEL_9,images\dron_sano.jpg,454.1848562817281,35.63369666143477,41.65954450768223,3.7998711003898142,71.49025771174308,0.0,0
2026-07-13 15:01:54,PANEL_4,images\dron_sano.jpg,989.8917123095704,22.390379830978837,37.551251230339645,8.162508736768238,302.96327105485193,0.0,0
2026-07-13 15:01:55,PANEL_3,images\dron_sano.jpg,733.2239655686603,16.965399522839213,32.54206656394552,5.180312197929302,123.52725631361817,0.0,0
2026-07-13 15:01:56,PANEL_6,images\dron_sano.jpg,459.51058825591974,27.455210472204378,47.6086610509241,6.2129229161190915,136.2503475618118,0.0,0
2026-07-13 15:01:57,PANEL_8,images\dron_sano.jpg,746.5387629900329,14.012294321652824,43.99936752638685,4.4693391516691,146.85821328034785,0.0,0
2026-07-13 15:01:58,PANEL_3,images\dron_sano.jpg,651.1738713310344,30.74927961153157,38.04361515904271,8.855953693046331,218.893392409095,0.0,0
2026-07-13 15:01:59,PANEL_3,images\dron_sano.jpg,693.2927019956851,25.222882408146845,38.41220897400522,6.917482319157525,184.42909127377956,0.0,0
2026-07-13 15:02:00,PANEL_4,images\dron_sano.jpg,946.339215760138,40.38346386400898,37.97294906047605,4.895212712004876,175.5777197465032,0.0,0
2026-07-13 15:02:01,PANEL_7,images\dron_critico.jpg,929.8416445924279,38.009812800345706,38.527751925837514,6.862058166815379,79.1916752347743,0.85,1
2026-07-13 15:02:02,PANEL_3,images\dron_sano.jpg,803.9195576990463,12.591316132630924,33.66573731175318,8.599412597612325,232.8893294614592,0.0,0
2026-07-13 15:02:03,PANEL_8,images\dron_sano.jpg,482.3791432495906,33.66800795566978,45.69114348970057,8.811539051968941,193.89434926121118,0.0,0
2026-07-13 15:02:04,PANEL_4,images\dron_critico.jpg,405.8113865832852,24.19176924820566,37.1838409777088,3.6084751046524453,17.83311872949143,0.85,1
2026-07-13 15:02:05,PANEL_5,images\dron_sano.jpg,436.076576317348,29.491246829090766,38.742792809479965,9.248701977538824,156.48617212525733,0.0,0
2026-07-13 15:02:06,PANEL_5,images\dron_sano.jpg,494.56757507346936,23.390772245018006,41.44471908023692,4.876445485760134,99.56941892420184,0.0,0
2026-07-13 15:02:07,PANEL_9,images\dron_sano.jpg,520.8493196564382,40.4535992088647,44.21769270655617,3.980792230365168,92.20708946685735,0.0,0
2026-07-13 15:02:08,PANEL_8,images\dron_critico.jpg,653.2990895203608,17.463214164647496,39.75645387440554,6.587203591173451,55.009237175581106,0.85,1
2026-07-13 15:02:09,PANEL_9,images\dron_sano.jpg,404.5170555546181,37.04790710397897,47.75043489125683,6.679831276118801,129.34385879431437,0.0,0
2026-07-13 15:02:10,PANEL_2,images\dron_sano.jpg,313.79300741060007,39.428964196814974,33.88401732624226,7.035615328599775,74.92913211888863,0.0,0
2026-07-13 15:02:11,PANEL_9,images\dron_sano.jpg,840.1519362242218,15.19736190386023,34.240296618567186,4.845786618442315,138.88821813422274,0.0,0
2026-07-13 15:02:12,PANEL_6,images\dron_sano.jpg,488.0479954211983,30.992941900723427,39.908381602212344,7.013060647255805,136.49784481587085,0.0,0
2026-07-13 15:02:13,PANEL_2,images\dron_sano.jpg,853.5252123197778,14.483960037753794,41.65043375146221,4.717443767769247,168.0466083614981,0.0,0
2026-07-13 15:02:14,PANEL_5,images\dron_leve.jpg,627.8950472679326,39.46541031875742,43.54452577795049,7.2728326690557035,159.04118682548574,0.25,0
2026-07-13 15:02:15,PANEL_8,images\dron_critico.jpg,849.4290729076877,18.448211357722702,32.49893016098056,4.8358483100987755,42.88532284466462,0.85,1
2026-07-13 15:02:16,PANEL_3,images\dron_leve.jpg,934.8058869859179,40.65708938170437,34.47475425413178,7.363327856334935,189.203763404793,0.25,0
2026-07-13 15:02:17,PANEL_8,images\dron_sano.jpg,671.6184871546488,32.65207189283208,38.95723741765994,4.724814232673747,123.51667397198611,0.0,0
2026-07-13 15:02:18,PANEL_3,images\dron_sano.jpg,301.75454296933367,41.030981646212595,32.08406109693416,3.721656222096214,36.32697318541813,0.0,0
2026-07-13 15:02:19,PANEL_1,images\dron_sano.jpg,1012.6780153656018,25.380173188738674,34.962126861417914,6.793306631648507,240.34124465631913,0.0,0
2026-07-13 15:02:20,PANEL_8,images\dron_leve.jpg,779.2120390006964,34.77107536616549,43.585653268370216,7.460621058526408,203.11132331726284,0.25,0
2026-07-13 15:02:21,PANEL_9,images\dron_critico.jpg,329.57010852637944,33.16725517547066,46.80397307865066,4.264027415891334,21.356092031298875,0.85,1
2026-07-13 15:02:22,PANEL_5,images\dron_sano.jpg,534.6411423791907,15.615677363593933,43.6963787433325,4.348193194499413,101.52317487788363,0.0,0
2026-07-13 15:02:23,PANEL_2,images\dron_sano.jpg,341.1619609848562,25.654310551084684,40.358953217138705,7.511826554380756,103.1407440315992,0.0,0
2026-07-13 15:02:24,PANEL_8,images\dron_sano.jpg,390.4251643329591,14.308596048876275,43.14062041405023,5.379124746376463,90.52327868880813,0.0,0
2026-07-13 15:02:25,PANEL_8,images\dron_sano.jpg,893.0423736292227,21.562575087962095,42.01426202299214,9.20184423765331,345.29844197144286,0.0,0
2026-07-13 15:02:26,PANEL_2,images\dron_sano.jpg,952.5741554256974,12.638082325511615,45.99522676294719,6.702559938190484,293.50986497452834,0.0,0
2026-07-13 15:02:27,PANEL_5,images\dron_sano.jpg,735.5679054204958,20.150609132070123,38.37259814361017,3.6418953457800107,103.21767357880083,0.0,0
2026-07-13 15:02:28,PANEL_7,images\dron_sano.jpg,849.2038553884838,12.100390861289377,39.47697226460244,5.079020135184176,170.4054250540149,0.0,0
2026-07-13 15:02:29,PANEL_5,images\dron_sano.jpg,313.4054510500604,41.63167169208094,38.8443701397738,5.690286530117772,69.49697219924914,0.0,0
2026-07-13 15:02:30,PANEL_8,images\dron_sano.jpg,1017.3117731695687,35.9396796643015,36.14372242562902,7.119879602812718,262.04340846116855,0.0,0
2026-07-13 15:02:31,PANEL_2,images\dron_sano.jpg,1043.3764696027324,18.950151041503304,47.08370838616201,7.54752654294658,370.8423250823451,0.0,0
2026-07-13 15:02:32,PANEL_5,images\dron_leve.jpg,390.25407152624695,13.40836071443439,38.145449783859995,3.2571235619862953,38.944101737515744,0.25,0
2026-07-13 15:02:33,PANEL_7,images\dron_leve.jpg,995.8142123964097,41.847234679393054,34.782323987511795,5.773694132318611,160.34377425631342,0.25,0
2026-07-13 15:02:34,PANEL_2,images\dron_sano.jpg,1047.2518318550433,38.923084441386116,39.41409197144992,7.360561680545831,303.14437696863837,0.0,0
2026-07-13 15:02:35,PANEL_9,images\dron_sano.jpg,939.1451500102559,13.062671052556352,37.264821845917936,9.52112641823293,332.9480801978266,0.0,0
2026-07-13 15:02:36,PANEL_2,images\dron_sano.jpg,579.5163877592355,19.792613512809787,43.574721819017356,6.471130145551395,163.25541239420102,0.0,0
2026-07-13 15:02:37,PANEL_1,images\dron_sano.jpg,962.1797018530959,27.482370613308497,46.50421951111328,6.999232593437019,313.250710908338,0.0,0
2026-07-13 15:02:38,PANEL_8,images\dron_sano.jpg,724.2989729968433,20.01084810508264,46.05807978168253,8.581982151248496,286.5732778068286,0.0,0
2026-07-13 15:02:39,PANEL_9,images\dron_sano.jpg,479.01752347576314,39.902710515292156,33.69334550125734,7.8929351662771134,127.5161342247515,0.0,0
2026-07-13 15:02:40,PANEL_7,images\dron_leve.jpg,1020.9864661386806,25.964100263099507,46.065143683650106,3.036016195283003,114.0690898285912,0.25,0
2026-07-13 15:02:41,PANEL_7,images\dron_sano.jpg,913.4752680892966,36.964025338732256,40.11948374017338,3.044701102017835,111.77434877676251,0.0,0
2026-07-13 15:02:42,PANEL_1,images\dron_sano.jpg,386.88289258519325,23.300860859603965,32.1451584744436,8.730755943498892,108.46199548147565,0.0,0
2026-07-13 15:02:43,PANEL_7,images\dron_sano.jpg,1022.244002894246,22.25616498116058,42.12195029014317,9.524196738570122,409.9004109501951,0.0,0
2026-07-13 15:02:44,PANEL_6,images\dron_critico.jpg,815.91429172561,14.035111773155158,36.81541707114906,7.957204620516971,76.5263876440146,0.85,1
2026-07-13 15:02:45,PANEL_1,images\dron_sano.jpg,356.02081331839054,37.57243977595943,47.84237396401035,7.7323658003072815,131.49442942812516,0.0,0
2026-07-13 15:02:46,PANEL_4,images\dron_sano.jpg,745.796894421409,23.508367812168654,33.05001831318421,8.750590631852088,216.03079859263778,0.0,0
2026-07-13 15:02:47,PANEL_7,images\dron_sano.jpg,505.21999971124944,41.913735004731336,38.818900835775565,6.159709170307728,120.6676500515573,0.0,0
2026-07-13 15:02:48,PANEL_7,images\dron_sano.jpg,919.4405743499225,20.951232929699778,45.43915463475955,8.40975946011763,351.20270430707166,0.0,0
2026-07-13 15:02:49,PANEL_3,images\dron_critico.jpg,413.2934188356752,24.970044031278057,47.09785472268158,5.938091218482857,36.88123882747228,0.85,1
2026-07-13 15:02:50,PANEL_4,images\dron_sano.jpg,505.66140176150253,41.51932943879485,38.54934410104069,9.25869442575394,180.2656853461818,0.0,0
2026-07-13 15:02:51,PANEL_1,images\dron_sano.jpg,576.3947577928209,37.93074749518911,39.571358507064915,9.777353995403052,222.8082285178031,0.0,0
2026-07-13 15:02:52,PANEL_9,images\dron_leve.jpg,882.4476395938063,35.127655339321564,45.5165316498702,8.327167936600993,267.2916175702128,0.25,0
2026-07-13 15:02:53,PANEL_5,images\dron_critico.jpg,1025.6334477103333,17.56376624029963,39.39355665225057,3.008622846164981,38.99567447967441,0.85,1
2026-07-13 15:02:54,PANEL_7,images\dron_sano.jpg,814.1739654217286,24.909176846983883,35.20839562720539,6.441161827190058,184.67922448336688,0.0,0
2026-07-13 15:02:55,PANEL_5,images\dron_sano.jpg,624.9350617287416,41.53054222208712,34.39329028268105,6.2521901764506715,134.17759038178826,0.0,0
2026-07-13 15:02:56,PANEL_2,images\dron_sano.jpg,750.0154110894778,20.749877361279097,43.11971017802468,9.020856780324433,291.4484491560447,0.0,0
